0,168.69909960999996
1,82.06289995000003
2,116.13640031999998
3,127.68450062000005
4,120.66540097999996
5,154.8376977499999
6,150.44629857000007
7,126.21510018000006
8,117.39699871000008
9,126.05210025000001
10,116.48560112999998
11,171.6397008000001
12,141.8567995
13,167.91339883999999
14,115.11479986999993
15,117.63850045000008
16,139.86790330000002
17,170.2119011599999
18,159.5962029200001
19,160.89879952000004
20,155.17610008000014
21,125.19840004999988
22,175.31129999999996
23,157.51180271000013
24,125.24370023000003
25,93.86459971999992
26,78.11789955999994
27,120.6769999799999
28,119.15349918999999
29,167.48999895000006
30,88.09610053000002
31,125.23500016000004
32,91.23640042999997
33,117.6437003499999
34,121.06659891999996
35,136.35860031999994
36,115.61100102999998
37,115.09310069999998
38,147.35949951999999
39,107.29560122999992
40,104.17870226999999
41,87.12579782999997
42,126.54920021000005
43,118.15309908999994
44,154.41239885999997
45,119.50540056
46,108.31660001999998
47,108.20819821999996
48,93.29020108000005
49,127.12789797
50,74.74650027000003
51,113.55819916000004
52,121.21450022999989
53,111.34649945999995
54,118.89619897999984
55,120.46059959999998
56,159.28450018
57,168.87740064999997
58,147.09759655999983
59,85.90739870999994
60,94.25110032000003
61,86.99799901999991
62,90.67030036000004
63,118.8672006600001
64,126.3950005400001
65,127.62319982999996
66,170.00549977999992
67,122.33209913
68,117.25669917
69,98.49160016000002
70,168.76710148000012
71,142.98589848
72,132.06610236999998
73,121.25900213000001
74,121.9909994099999
75,119.87340074999989
76,114.48420174999994
77,118.45550052999988
78,106.96050096999996
79,127.96570133999991
80,114.00209986999991
81,107.27910019999996
82,116.99310041999988
83,119.61609896999995
84,88.96920028000002
85,88.19829866000002
86,146.94390257000018
87,127.28850033000005
88,113.65190009
89,109.95929813999993
90,108.14739909000012
91,76.76809900999996
92,170.28590206000004
93,114.0933991800001
94,121.68179900999996
95,127.98850190999995
96,154.93189836999997
97,91.60069930999998
98,136.91090097999987
99,158.53990308999994
100,125.51920038999998
101,125.58090074000015
102,130.64520222999988
103,114.81060132999997
104,119.66309945
105,92.20380025999995
106,110.29959892000001
107,169.41380009999997
108,155.6517993
109,114.2481997700001
110,106.69000114999999
111,79.52689974
112,113.21680002999997
113,125.81270085
114,107.16279940999999
115,119.4393008099999
116,156.27150300000005
117,159.68019876
118,120.35120007000006
119,134.18190273
120,101.06969995000001
121,117.64699814000005
122,119.37300026000004
123,113.06710077999996
124,102.7071991
125,160.15639814999997
126,99.47900056000005
127,147.04549917000008
128,125.67140109999997
129,169.98179935000007
130,125.4380993800001
131,127.38899744000008
132,127.33750132000014
133,113.60829937
134,113.12450076000005
135,123.52779878999989
136,102.19999876000001
137,89.36669973999997
138,124.69199951000013
139,101.78319931
140,107.16089903999996
141,113.20660061000001
142,117.41500068000005
143,99.51789950999994
144,121.62720039000001
145,163.35619829000004
146,87.39519857999993
147,106.71400006999998
148,117.3893008100001
149,127.69080152999992
150,124.0415007900001
151,80.97019899000004
152,120.26430071999994
153,158.91959760999987
154,88.29499944
155,110.51819912999996
156,118.9633990700001
157,172.23199854000003
158,103.00359914000002
159,105.5624005099999
160,122.33470033000009
161,159.48759698999987
162,87.65819827000004
163,92.90510026000004
164,112.68990034999996
165,176.95249942000007
166,114.4610999299999
167,119.45010024000007
168,94.60050119999993
169,125.61000004000002
170,166.23430156000012
171,114.90190097999994
172,116.67140130000008
173,88.28109860000002
174,148.9757006599999
175,120.22179975999998
176,89.59079996999992
177,112.06200022000009
178,117.30740024999996
179,118.79360094999986
180,88.16819975
181,94.04339985999994
182,116.67300018000002
183,118.43260172000001
184,120.3312009399999
185,126.75699821000002
186,121.90079985000004
187,150.01710050999986
